Id,0
1400000US36047025400,Chinese
1400000US36047025500,Other Asian languages
1400000US36047025600,Chinese
1400000US36047025700,Arabic
1400000US36047025800,Chinese
1400000US36047025901,Yiddish
1400000US36047025902,Chinese
1400000US36047026000,Chinese
1400000US36047026100,African languages
1400000US36047026200,Chinese
1400000US36047026300,"French (incl. Patois, Cajun)"
1400000US36047026400,Chinese
1400000US36047026500,French Creole
1400000US36047026600,Chinese
1400000US36047026700,Italian
1400000US36047026800,Chinese
1400000US36047026900,African languages
1400000US36047027000,Russian
1400000US36047027100,Other Indic languages
1400000US36047027200,Chinese
1400000US36047027300,French Creole
1400000US36047027400,Chinese
1400000US36047027500,Arabic
1400000US36047027600,Chinese
1400000US36047027700,"French (incl. Patois, Cajun)"
1400000US36047027800,Chinese
1400000US36047027900,African languages
1400000US36047028000,Chinese
1400000US36047028100,Tagalog
1400000US36047028200,Chinese
1400000US36047028300,French Creole
1400000US36047028400,Chinese
1400000US36047028501,Russian
1400000US36047028502,Chinese
1400000US36047028600,Russian
1400000US36047028700,Other Indic languages
1400000US36047028800,Chinese
1400000US36047028900,Chinese
1400000US36047029000,Russian
1400000US36047029100,French Creole
1400000US36047029200,Chinese
1400000US36047029300,"French (incl. Patois, Cajun)"
1400000US36047029400,Chinese
1400000US36047029500,African languages
1400000US36047029600,Chinese
1400000US36047029700,Arabic
1400000US36047029800,Russian
1400000US36047029900,Chinese
1400000US36047030000,Chinese
1400000US36047030100,Other Indic languages
1400000US36047030200,Chinese
1400000US36047030300,French Creole
1400000US36047030400,Chinese
1400000US36047030500,Other Indic languages
1400000US36047030600,Chinese
1400000US36047030700,"French (incl. Patois, Cajun)"
1400000US36047030800,Russian
1400000US36047030900,Other Indic languages
1400000US36047031100,French Creole
1400000US36047031300,"French (incl. Patois, Cajun)"
1400000US36047031400,Russian
1400000US36047031500,French Creole
1400000US36047031701,French Creole
1400000US36047031702,French Creole
1400000US36047031900,Yiddish
1400000US36047032100,French Creole
1400000US36047032300,French Creole
1400000US36047032500,French Creole
1400000US36047032600,Chinese
1400000US36047032700,French Creole
1400000US36047032800,Chinese
1400000US36047032900,French Creole
1400000US36047033000,Russian
1400000US36047033100,Yiddish
1400000US36047033300,Hebrew
1400000US36047033500,Yiddish
1400000US36047033600,Russian
1400000US36047033700,French Creole
1400000US36047033900,Hebrew
1400000US36047034000,Russian
1400000US36047034100,Other Indic languages
1400000US36047034200,Russian
1400000US36047034300,Chinese
1400000US36047034500,French Creole
1400000US36047034700,French Creole
1400000US36047034800,Russian
1400000US36047034900,French Creole
1400000US36047035000,Russian
1400000US36047035100,Arabic
1400000US36047035200,Russian
1400000US36047035300,Yiddish
1400000US36047035400,Russian
1400000US36047035500,French Creole
1400000US36047035601,Russian
1400000US36047035602,Russian
1400000US36047035700,Yiddish
1400000US36047035900,French Creole
1400000US36047036001,Russian
1400000US36047036002,Russian
1400000US36047036100,Chinese
1400000US36047036200,Russian
1400000US36047036300,French Creole
1400000US36047036400,Russian
1400000US36047036501,African languages
1400000US36047036502,Armenian
1400000US36047036600,Russian
1400000US36047036700,French Creole
1400000US36047036900,African languages
1400000US36047037000,Russian
1400000US36047037100,African languages
1400000US36047037300,Portuguese or Portuguese Creole
1400000US36047037401,Russian
1400000US36047037402,Russian
1400000US36047037500,Arabic
1400000US36047037700,African languages
1400000US36047037900,French Creole
1400000US36047038100,African languages
1400000US36047038200,Chinese
1400000US36047038300,African languages
1400000US36047038500,Other Indic languages
1400000US36047038600,Chinese
1400000US36047038700,Other Indic languages
1400000US36047038800,Russian
1400000US36047038900,Chinese
1400000US36047039000,Arabic
1400000US36047039100,Chinese
1400000US36047039200,Russian
1400000US36047039300,Other and unspecified languages
1400000US36047039400,Arabic
1400000US36047039500,French Creole
1400000US36047039600,Hebrew
1400000US36047039700,African languages
1400000US36047039800,Chinese
1400000US36047039900,French Creole
1400000US36047040000,Chinese
1400000US36047040100,Other Indo-European languages
1400000US36047040200,Chinese
1400000US36047040300,French Creole
1400000US36047040400,Chinese
1400000US36047040500,French Creole
1400000US36047040600,Chinese
1400000US36047040700,"French (incl. Patois, Cajun)"
1400000US36047040800,Chinese
1400000US36047040900,Other Asian languages
1400000US36047041000,Chinese
1400000US36047041100,French Creole
1400000US36047041200,Chinese
1400000US36047041300,French Creole
1400000US36047041401,Russian
1400000US36047041402,Russian
1400000US36047041500,Other Indic languages
1400000US36047041600,Arabic
1400000US36047041700,Chinese
1400000US36047041800,Hebrew
1400000US36047041900,Other Indo-European languages
1400000US36047042000,Hebrew
1400000US36047042100,"French (incl. Patois, Cajun)"
1400000US36047042200,Hebrew
1400000US36047042300,Other Asian languages
1400000US36047042400,Russian
1400000US36047042500,"French (incl. Patois, Cajun)"
1400000US36047042600,Chinese
1400000US36047042700,Chinese
1400000US36047042800,Russian
1400000US36047042900,Other Asian languages
1400000US36047043000,Chinese
1400000US36047043100,Chinese
1400000US36047043200,Chinese
1400000US36047043300,Chinese
1400000US36047043400,Russian
1400000US36047043500,Other Indo-European languages
1400000US36047043600,Russian
1400000US36047043700,French Creole
1400000US36047043800,Russian
1400000US36047043900,Japanese
1400000US36047044000,Russian
1400000US36047044100,Chinese
1400000US36047044200,Russian
1400000US36047044300,Tagalog
1400000US36047044400,Russian
1400000US36047044500,Chinese
1400000US36047044600,Chinese
1400000US36047044700,Chinese
1400000US36047044800,Hebrew
1400000US36047044900,Chinese
1400000US36047045000,Hebrew
1400000US36047045200,Hebrew
1400000US36047045300,"French (incl. Patois, Cajun)"
1400000US36047045400,Hebrew
1400000US36047045600,Russian
1400000US36047045800,Russian
1400000US36047046000,Urdu
1400000US36047046201,Russian
1400000US36047046202,Yiddish
1400000US36047046400,Yiddish
1400000US36047046800,Yiddish
1400000US36047047000,Yiddish
1400000US36047047200,Yiddish
1400000US36047047400,Yiddish
1400000US36047047600,Yiddish
1400000US36047047700,Polish
1400000US36047047800,Yiddish
1400000US36047048000,Russian
1400000US36047048100,Other Indic languages
1400000US36047048200,Russian
1400000US36047048400,Yiddish
1400000US36047048500,"French (incl. Patois, Cajun)"
1400000US36047048600,Other Indic languages
1400000US36047048800,Other Indic languages
1400000US36047048900,French Creole
1400000US36047049000,Russian
1400000US36047049100,Chinese
1400000US36047049200,Urdu
1400000US36047049300,Italian
1400000US36047049400,Russian
1400000US36047049500,Chinese
1400000US36047049600,Chinese
1400000US36047049700,Italian
1400000US36047049800,Other Indic languages
1400000US36047049900,Polish
1400000US36047050000,Other Indic languages
1400000US36047050100,Italian
1400000US36047050202,Russian
1400000US36047050300,Polish
1400000US36047050400,Other Indic languages
1400000US36047050500,Chinese
1400000US36047050600,French Creole
1400000US36047050700,Yiddish
1400000US36047050801,French Creole
1400000US36047050803,French Creole
1400000US36047050804,French Creole
